@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
6023,986,1508,5501,0.215152,0.859324,0.799761,0.859324,0.200239,0.828473,0.537238,1.599522,0.862886
6022,987,1507,5502,0.215009,0.859181,0.799841,0.859181,0.200159,0.82845,0.537095,1.599681,0.868614
6022,987,1506,5503,0.214867,0.859181,0.799947,0.859181,0.200053,0.828507,0.537024,1.599894,0.868661
6021,988,1505,5504,0.214724,0.859038,0.800027,0.859038,0.199973,0.828483,0.536881,1.600053,0.869324
6020,989,1505,5504,0.214724,0.858896,0.8,0.858896,0.2,0.828402,0.53681,1.6,0.870148
6020,989,1504,5505,0.214581,0.858896,0.800106,0.858896,0.199894,0.828459,0.536738,1.600213,0.873843
6019,990,1504,5505,0.214581,0.858753,0.80008,0.858753,0.19992,0.828379,0.536667,1.60016,0.876333
6018,991,1504,5505,0.214581,0.85861,0.800053,0.85861,0.199947,0.828298,0.536596,1.600106,0.877312
6017,992,1503,5506,0.214439,0.858468,0.800133,0.858468,0.199867,0.828274,0.536453,1.600266,0.878299
6017,992,1502,5507,0.214296,0.858468,0.800239,0.858468,0.199761,0.828331,0.536382,1.600479,0.878594
6016,993,1500,5509,0.214011,0.858325,0.800426,0.858325,0.199574,0.828365,0.536168,1.600852,0.878791
6015,994,1500,5509,0.214011,0.858182,0.800399,0.858182,0.199601,0.828284,0.536096,1.600798,0.87913
6015,994,1499,5510,0.213868,0.858182,0.800506,0.858182,0.199494,0.828341,0.536025,1.601011,0.881724
6015,994,1498,5511,0.213725,0.858182,0.800612,0.858182,0.199388,0.828398,0.535954,1.601225,0.884153
6015,994,1497,5512,0.213583,0.858182,0.800719,0.858182,0.199281,0.828455,0.535882,1.601438,0.885207
6014,995,1496,5513,0.21344,0.85804,0.800799,0.85804,0.199201,0.828432,0.53574,1.601598,0.885394
6014,995,1495,5514,0.213297,0.85804,0.800906,0.85804,0.199094,0.828489,0.535668,1.601811,0.885758
6013,996,1495,5514,0.213297,0.857897,0.800879,0.857897,0.199121,0.828408,0.535597,1.601758,0.887652
6013,996,1493,5516,0.213012,0.857897,0.801092,0.857897,0.198908,0.828522,0.535454,1.602185,0.888114
6012,997,1493,5516,0.213012,0.857754,0.801066,0.857754,0.198934,0.828442,0.535383,1.602132,0.888955
6011,998,1493,5516,0.213012,0.857612,0.801039,0.857612,0.198961,0.828361,0.535312,1.602079,0.891241
6010,999,1493,5516,0.213012,0.857469,0.801013,0.857469,0.198987,0.82828,0.53524,1.602026,0.892288
6009,1000,1493,5516,0.213012,0.857326,0.800986,0.857326,0.199014,0.828199,0.535169,1.601973,0.893004
6008,1001,1492,5517,0.212869,0.857184,0.801067,0.857184,0.198933,0.828176,0.535026,1.602133,0.894119
6008,1001,1491,5518,0.212726,0.857184,0.801173,0.857184,0.198827,0.828233,0.534955,1.602347,0.896049
6008,1001,1489,5520,0.212441,0.857184,0.801387,0.857184,0.198613,0.828347,0.534812,1.602774,0.896801
6006,1003,1489,5520,0.212441,0.856898,0.801334,0.856898,0.198666,0.828185,0.53467,1.602668,0.899422
6006,1003,1488,5521,0.212298,0.856898,0.801441,0.856898,0.198559,0.828242,0.534598,1.602882,0.901245
6006,1003,1487,5522,0.212156,0.856898,0.801548,0.856898,0.198452,0.8283,0.534527,1.603096,0.904037
6005,1004,1487,5522,0.212156,0.856756,0.801522,0.856756,0.198478,0.828219,0.534456,1.603043,0.904832
6004,1005,1486,5523,0.212013,0.856613,0.801602,0.856613,0.198398,0.828195,0.534313,1.603204,0.905125
6004,1005,1485,5524,0.21187,0.856613,0.801709,0.856613,0.198291,0.828252,0.534242,1.603418,0.905653
6003,1006,1485,5524,0.21187,0.85647,0.801683,0.85647,0.198317,0.828171,0.53417,1.603365,0.905665
6002,1007,1485,5524,0.21187,0.856328,0.801656,0.856328,0.198344,0.828091,0.534099,1.603312,0.906184
6001,1008,1485,5524,0.21187,0.856185,0.80163,0.856185,0.19837,0.82801,0.534028,1.603259,0.906215
6000,1009,1485,5524,0.21187,0.856042,0.801603,0.856042,0.198397,0.827929,0.533956,1.603206,0.906766
5999,1010,1485,5524,0.21187,0.8559,0.801577,0.8559,0.198423,0.827848,0.533885,1.603153,0.907994
5999,1010,1484,5525,0.211728,0.8559,0.801684,0.8559,0.198316,0.827905,0.533814,1.603368,0.911919
5998,1011,1483,5526,0.211585,0.855757,0.801764,0.855757,0.198236,0.827881,0.533671,1.603529,0.912906
5998,1011,1482,5527,0.211442,0.855757,0.801872,0.855757,0.198128,0.827938,0.5336,1.603743,0.913774
5998,1011,1481,5528,0.2113,0.855757,0.801979,0.855757,0.198021,0.827996,0.533528,1.603958,0.91431
5998,1011,1480,5529,0.211157,0.855757,0.802086,0.855757,0.197914,0.828053,0.533457,1.604172,0.915467
5997,1012,1480,5529,0.211157,0.855614,0.80206,0.855614,0.19794,0.827972,0.533386,1.604119,0.918237
5996,1013,1479,5530,0.211014,0.855472,0.80214,0.855472,0.19786,0.827948,0.533243,1.604281,0.918552
5996,1013,1478,5531,0.210872,0.855472,0.802248,0.855472,0.197752,0.828005,0.533172,1.604496,0.919278
5996,1013,1477,5532,0.210729,0.855472,0.802355,0.855472,0.197645,0.828062,0.5331,1.60471,0.919418
5995,1014,1476,5533,0.210586,0.855329,0.802436,0.855329,0.197564,0.828039,0.532958,1.604872,0.921282
5995,1014,1475,5534,0.210444,0.855329,0.802544,0.855329,0.197456,0.828096,0.532886,1.605087,0.921683
5995,1014,1474,5535,0.210301,0.855329,0.802651,0.855329,0.197349,0.828153,0.532815,1.605302,0.922931
5995,1014,1473,5536,0.210158,0.855329,0.802758,0.855329,0.197242,0.82821,0.532744,1.605517,0.922939
5995,1014,1472,5537,0.210016,0.855329,0.802866,0.855329,0.197134,0.828267,0.532672,1.605732,0.923551
5994,1015,1471,5538,0.209873,0.855186,0.802947,0.855186,0.197053,0.828244,0.53253,1.605894,0.92516
5993,1016,1471,5538,0.209873,0.855044,0.802921,0.855044,0.197079,0.828163,0.532458,1.605841,0.925438
5993,1016,1470,5539,0.20973,0.855044,0.803028,0.855044,0.196972,0.82822,0.532387,1.606057,0.925761
5993,1016,1469,5540,0.209588,0.855044,0.803136,0.855044,0.196864,0.828277,0.532316,1.606272,0.92593
5993,1016,1468,5541,0.209445,0.855044,0.803244,0.855044,0.196756,0.828334,0.532244,1.606487,0.926139
5993,1016,1467,5542,0.209302,0.855044,0.803351,0.855044,0.196649,0.828392,0.532173,1.606702,0.927298
5992,1017,1467,5542,0.209302,0.854901,0.803325,0.854901,0.196675,0.828311,0.532102,1.60665,0.928057
5992,1017,1466,5543,0.20916,0.854901,0.803433,0.854901,0.196567,0.828368,0.53203,1.606865,0.92883
5991,1018,1465,5544,0.209017,0.854758,0.803514,0.854758,0.196486,0.828344,0.531888,1.607028,0.930152
5991,1018,1464,5545,0.208874,0.854758,0.803622,0.854758,0.196378,0.828402,0.531816,1.607243,0.931179
5990,1019,1464,5545,0.208874,0.854615,0.803595,0.854615,0.196405,0.828321,0.531745,1.607191,0.933664
5989,1020,1464,5545,0.208874,0.854473,0.803569,0.854473,0.196431,0.82824,0.531674,1.607138,0.934448
5989,1020,1463,5546,0.208732,0.854473,0.803677,0.854473,0.196323,0.828297,0.531602,1.607354,0.934825
5988,1021,1463,5546,0.208732,0.85433,0.803651,0.85433,0.196349,0.828216,0.531531,1.607301,0.935638
5988,1021,1462,5547,0.208589,0.85433,0.803758,0.85433,0.196242,0.828273,0.53146,1.607517,0.935709
5988,1021,1461,5548,0.208446,0.85433,0.803866,0.85433,0.196134,0.82833,0.531388,1.607733,0.93747
5988,1021,1460,5549,0.208304,0.85433,0.803974,0.85433,0.196026,0.828388,0.531317,1.607948,0.938353
5987,1022,1460,5549,0.208304,0.854187,0.803948,0.854187,0.196052,0.828307,0.531246,1.607896,0.938369
5987,1022,1459,5550,0.208161,0.854187,0.804056,0.854187,0.195944,0.828364,0.531174,1.608112,0.941198
5987,1022,1458,5551,0.208018,0.854187,0.804164,0.854187,0.195836,0.828421,0.531103,1.608328,0.941891
5987,1022,1457,5552,0.207876,0.854187,0.804272,0.854187,0.195728,0.828479,0.531032,1.608544,0.942794
5986,1023,1457,5552,0.207876,0.854045,0.804246,0.854045,0.195754,0.828397,0.53096,1.608491,0.943817
5985,1024,1456,5553,0.207733,0.853902,0.804327,0.853902,0.195673,0.828374,0.530818,1.608655,0.945393
5985,1024,1455,5554,0.20759,0.853902,0.804435,0.853902,0.195565,0.828431,0.530746,1.608871,0.946827
5985,1024,1454,5555,0.207448,0.853902,0.804544,0.853902,0.195456,0.828488,0.530675,1.609087,0.947072
5984,1025,1454,5555,0.207448,0.853759,0.804517,0.853759,0.195483,0.828407,0.530604,1.609035,0.948953
5984,1025,1453,5556,0.207305,0.853759,0.804626,0.853759,0.195374,0.828465,0.530532,1.609251,0.949105
5983,1026,1453,5556,0.207305,0.853617,0.804599,0.853617,0.195401,0.828384,0.530461,1.609198,0.949235
5981,1028,1452,5557,0.207162,0.853331,0.804655,0.853331,0.195345,0.828279,0.530247,1.60931,0.949574
5980,1029,1452,5557,0.207162,0.853189,0.804629,0.853189,0.195371,0.828197,0.530175,1.609257,0.950025
5979,1030,1450,5559,0.206877,0.853046,0.804819,0.853046,0.195181,0.828231,0.529961,1.609638,0.950501
5978,1031,1450,5559,0.206877,0.852903,0.804793,0.852903,0.195207,0.82815,0.52989,1.609585,0.950945
5978,1031,1449,5560,0.206734,0.852903,0.804901,0.852903,0.195099,0.828207,0.529819,1.609802,0.952063
5978,1031,1448,5561,0.206592,0.852903,0.805009,0.852903,0.194991,0.828265,0.529747,1.610019,0.952712
5977,1032,1448,5561,0.206592,0.852761,0.804983,0.852761,0.195017,0.828183,0.529676,1.609966,0.953053
5977,1032,1447,5562,0.206449,0.852761,0.805092,0.852761,0.194908,0.828241,0.529605,1.610183,0.953826
5976,1033,1447,5562,0.206449,0.852618,0.805065,0.852618,0.194935,0.82816,0.529533,1.610131,0.954149
5975,1034,1447,5562,0.206449,0.852475,0.805039,0.852475,0.194961,0.828078,0.529462,1.610078,0.954574
5974,1035,1447,5562,0.206449,0.852333,0.805013,0.852333,0.194987,0.827997,0.529391,1.610026,0.955311
5974,1035,1446,5563,0.206306,0.852333,0.805121,0.852333,0.194879,0.828055,0.529319,1.610243,0.955726
5974,1035,1445,5564,0.206164,0.852333,0.80523,0.852333,0.19477,0.828112,0.529248,1.61046,0.956174
5973,1036,1445,5564,0.206164,0.85219,0.805204,0.85219,0.194796,0.828031,0.529177,1.610407,0.956749
5972,1037,1445,5564,0.206164,0.852047,0.805177,0.852047,0.194823,0.82795,0.529105,1.610355,0.95708
5971,1038,1445,5564,0.206164,0.851905,0.805151,0.851905,0.194849,0.827868,0.529034,1.610302,0.957836
5970,1039,1445,5564,0.206164,0.851762,0.805125,0.851762,0.194875,0.827787,0.528963,1.610249,0.960074
5969,1040,1444,5565,0.206021,0.851619,0.805207,0.851619,0.194793,0.827763,0.52882,1.610414,0.960525
5969,1040,1443,5566,0.205878,0.851619,0.805316,0.851619,0.194684,0.827821,0.528749,1.610631,0.960556
5968,1041,1443,5566,0.205878,0.851477,0.805289,0.851477,0.194711,0.827739,0.528677,1.610579,0.960849
5968,1041,1442,5567,0.205735,0.851477,0.805398,0.851477,0.194602,0.827797,0.528606,1.610796,0.961198
5968,1041,1441,5568,0.205593,0.851477,0.805507,0.851477,0.194493,0.827854,0.528535,1.611014,0.961472
5968,1041,1440,5569,0.20545,0.851477,0.805616,0.851477,0.194384,0.827911,0.528463,1.611231,0.962021
5968,1041,1439,5570,0.205307,0.851477,0.805724,0.851477,0.194276,0.827969,0.528392,1.611449,0.962209
5968,1041,1438,5571,0.205165,0.851477,0.805833,0.851477,0.194167,0.828026,0.528321,1.611666,0.962931
5967,1042,1438,5571,0.205165,0.851334,0.805807,0.851334,0.194193,0.827945,0.528249,1.611614,0.96301
5966,1043,1438,5571,0.205165,0.851191,0.805781,0.851191,0.194219,0.827864,0.528178,1.611561,0.963119
5965,1044,1438,5571,0.205165,0.851049,0.805754,0.851049,0.194246,0.827782,0.528107,1.611509,0.964496
5965,1044,1437,5572,0.205022,0.851049,0.805863,0.851049,0.194137,0.82784,0.528035,1.611727,0.96492
5964,1045,1437,5572,0.205022,0.850906,0.805837,0.850906,0.194163,0.827759,0.527964,1.611674,0.964993
5964,1045,1435,5574,0.204737,0.850906,0.806055,0.850906,0.193945,0.827873,0.527821,1.61211,0.96509
5963,1046,1435,5574,0.204737,0.850763,0.806029,0.850763,0.193971,0.827792,0.52775,1.612057,0.966052
5963,1046,1434,5575,0.204594,0.850763,0.806138,0.850763,0.193862,0.82785,0.527679,1.612275,0.966111
5962,1047,1433,5576,0.204451,0.850621,0.80622,0.850621,0.19378,0.827826,0.527536,1.612441,0.967191
5961,1048,1433,5576,0.204451,0.850478,0.806194,0.850478,0.193806,0.827744,0.527465,1.612388,0.967716
5961,1048,1432,5577,0.204309,0.850478,0.806303,0.850478,0.193697,0.827802,0.527393,1.612607,0.969543
5961,1048,1431,5578,0.204166,0.850478,0.806412,0.850478,0.193588,0.827859,0.527322,1.612825,0.969577
5960,1049,1431,5578,0.204166,0.850335,0.806386,0.850335,0.193614,0.827778,0.527251,1.612772,0.970727
5959,1050,1431,5578,0.204166,0.850193,0.80636,0.850193,0.19364,0.827696,0.527179,1.61272,0.970818
5958,1051,1431,5578,0.204166,0.85005,0.806334,0.85005,0.193666,0.827615,0.527108,1.612667,0.970986
5958,1051,1430,5579,0.204023,0.85005,0.806443,0.85005,0.193557,0.827672,0.527037,1.612886,0.973208
5957,1052,1430,5579,0.204023,0.849907,0.806417,0.849907,0.193583,0.827591,0.526965,1.612833,0.973315
5956,1053,1430,5579,0.204023,0.849765,0.80639,0.849765,0.19361,0.82751,0.526894,1.612781,0.975209
5955,1054,1430,5579,0.204023,0.849622,0.806364,0.849622,0.193636,0.827428,0.526823,1.612729,0.975447
5954,1055,1430,5579,0.204023,0.849479,0.806338,0.849479,0.193662,0.827347,0.526751,1.612676,0.975579
5953,1056,1430,5579,0.204023,0.849337,0.806312,0.849337,0.193688,0.827265,0.52668,1.612624,0.976309
5952,1057,1429,5580,0.203881,0.849194,0.806395,0.849194,0.193605,0.827241,0.526537,1.61279,0.976777
5951,1058,1429,5580,0.203881,0.849051,0.806369,0.849051,0.193631,0.82716,0.526466,1.612737,0.977148
5950,1059,1429,5580,0.203881,0.848909,0.806342,0.848909,0.193658,0.827078,0.526395,1.612685,0.97805
5947,1062,1429,5580,0.203881,0.848481,0.806264,0.848481,0.193736,0.826834,0.526181,1.612527,0.97894
5947,1062,1428,5581,0.203738,0.848481,0.806373,0.848481,0.193627,0.826891,0.526109,1.612746,0.97955
5944,1065,1427,5582,0.203595,0.848053,0.806403,0.848053,0.193597,0.826704,0.525824,1.612807,0.979554
5943,1066,1427,5582,0.203595,0.84791,0.806377,0.84791,0.193623,0.826622,0.525753,1.612754,0.979786
5943,1066,1426,5583,0.203453,0.84791,0.806487,0.84791,0.193513,0.82668,0.525681,1.612973,0.979956
5943,1066,1425,5584,0.20331,0.84791,0.806596,0.84791,0.193404,0.826737,0.52561,1.613192,0.980269
5943,1066,1424,5585,0.203167,0.84791,0.806706,0.84791,0.193294,0.826795,0.525539,1.613411,0.980905
5942,1067,1423,5586,0.203025,0.847767,0.806789,0.847767,0.193211,0.826771,0.525396,1.613578,0.981143
5941,1068,1423,5586,0.203025,0.847624,0.806763,0.847624,0.193237,0.826689,0.525325,1.613525,0.981156
5941,1068,1422,5587,0.202882,0.847624,0.806872,0.847624,0.193128,0.826746,0.525253,1.613744,0.981318
5939,1070,1420,5589,0.202597,0.847339,0.807039,0.847339,0.192961,0.826698,0.524968,1.614078,0.981324
5937,1072,1420,5589,0.202597,0.847054,0.806987,0.847054,0.193013,0.826535,0.524825,1.613973,0.981478
5936,1073,1420,5589,0.202597,0.846911,0.80696,0.846911,0.19304,0.826453,0.524754,1.613921,0.981678
5936,1073,1419,5590,0.202454,0.846911,0.80707,0.846911,0.19293,0.826511,0.524683,1.61414,0.981709
5935,1074,1419,5590,0.202454,0.846768,0.807044,0.846768,0.192956,0.826429,0.524611,1.614088,0.981734
5935,1074,1418,5591,0.202311,0.846768,0.807154,0.846768,0.192846,0.826487,0.52454,1.614307,0.982314
5935,1074,1417,5592,0.202169,0.846768,0.807263,0.846768,0.192737,0.826544,0.524469,1.614527,0.982518
5934,1075,1417,5592,0.202169,0.846626,0.807237,0.846626,0.192763,0.826462,0.524397,1.614474,0.98262
5933,1076,1417,5592,0.202169,0.846483,0.807211,0.846483,0.192789,0.826381,0.524326,1.614422,0.982761
5932,1077,1417,5592,0.202169,0.84634,0.807185,0.84634,0.192815,0.826299,0.524255,1.614369,0.982993
5931,1078,1417,5592,0.202169,0.846198,0.807158,0.846198,0.192842,0.826217,0.524183,1.614317,0.983795
5931,1078,1416,5593,0.202026,0.846198,0.807268,0.846198,0.192732,0.826275,0.524112,1.614537,0.983909
5930,1079,1416,5593,0.202026,0.846055,0.807242,0.846055,0.192758,0.826193,0.524041,1.614484,0.984089
5929,1080,1416,5593,0.202026,0.845912,0.807216,0.845912,0.192784,0.826111,0.523969,1.614432,0.984303
5928,1081,1416,5593,0.202026,0.84577,0.80719,0.84577,0.19281,0.826029,0.523898,1.614379,0.984564
5927,1082,1416,5593,0.202026,0.845627,0.807163,0.845627,0.192837,0.825948,0.523827,1.614327,0.985013
5926,1083,1416,5593,0.202026,0.845484,0.807137,0.845484,0.192863,0.825866,0.523755,1.614274,0.985243
5926,1083,1415,5594,0.201883,0.845484,0.807247,0.845484,0.192753,0.825923,0.523684,1.614494,0.985703
5925,1084,1414,5595,0.201741,0.845342,0.807331,0.845342,0.192669,0.825899,0.523541,1.614661,0.985849
5925,1084,1413,5596,0.201598,0.845342,0.807441,0.845342,0.192559,0.825957,0.52347,1.614881,0.985864
5924,1085,1413,5596,0.201598,0.845199,0.807414,0.845199,0.192586,0.825875,0.523398,1.614829,0.986
5923,1086,1413,5596,0.201598,0.845056,0.807388,0.845056,0.192612,0.825793,0.523327,1.614776,0.986029
5921,1088,1412,5597,0.201455,0.844771,0.807446,0.844771,0.192554,0.825687,0.523113,1.614892,0.986052
5921,1088,1410,5599,0.20117,0.844771,0.807666,0.844771,0.192334,0.825802,0.52297,1.615332,0.986159
5920,1089,1410,5599,0.20117,0.844628,0.80764,0.844628,0.19236,0.82572,0.522899,1.61528,0.986508
5919,1090,1410,5599,0.20117,0.844486,0.807614,0.844486,0.192386,0.825638,0.522828,1.615227,0.986575
5918,1091,1410,5599,0.20117,0.844343,0.807587,0.844343,0.192413,0.825556,0.522756,1.615175,0.986883
5918,1091,1409,5600,0.201027,0.844343,0.807698,0.844343,0.192302,0.825614,0.522685,1.615395,0.987131
5917,1092,1409,5600,0.201027,0.8442,0.807671,0.8442,0.192329,0.825532,0.522614,1.615343,0.987304
5916,1093,1409,5600,0.201027,0.844058,0.807645,0.844058,0.192355,0.82545,0.522542,1.61529,0.987346
5915,1094,1409,5600,0.201027,0.843915,0.807619,0.843915,0.192381,0.825368,0.522471,1.615238,0.987667
5914,1095,1409,5600,0.201027,0.843772,0.807593,0.843772,0.192407,0.825286,0.5224,1.615185,0.987826
5914,1095,1408,5601,0.200885,0.843772,0.807703,0.843772,0.192297,0.825344,0.522328,1.615406,0.98805
5913,1096,1408,5601,0.200885,0.84363,0.807677,0.84363,0.192323,0.825262,0.522257,1.615353,0.988059
5912,1097,1408,5601,0.200885,0.843487,0.80765,0.843487,0.19235,0.82518,0.522186,1.615301,0.98838
5911,1098,1408,5601,0.200885,0.843344,0.807624,0.843344,0.192376,0.825098,0.522114,1.615248,0.988571
5911,1098,1407,5602,0.200742,0.843344,0.807734,0.843344,0.192266,0.825155,0.522043,1.615469,0.988758
5910,1099,1407,5602,0.200742,0.843202,0.807708,0.843202,0.192292,0.825073,0.521972,1.615416,0.989089
5909,1100,1407,5602,0.200742,0.843059,0.807682,0.843059,0.192318,0.824991,0.5219,1.615364,0.989315
5908,1101,1407,5602,0.200742,0.842916,0.807656,0.842916,0.192344,0.824909,0.521829,1.615311,0.989336
5907,1102,1407,5602,0.200742,0.842774,0.807629,0.842774,0.192371,0.824827,0.521758,1.615258,0.989469
5907,1102,1405,5604,0.200457,0.842774,0.80785,0.842774,0.19215,0.824942,0.521615,1.6157,0.989738
5907,1102,1404,5605,0.200314,0.842774,0.807961,0.842774,0.192039,0.825,0.521544,1.615921,0.989909
5907,1102,1403,5606,0.200171,0.842774,0.808071,0.842774,0.191929,0.825058,0.521472,1.616142,0.989915
5907,1102,1402,5607,0.200029,0.842774,0.808182,0.842774,0.191818,0.825115,0.521401,1.616363,0.990096
5906,1103,1401,5608,0.199886,0.842631,0.808266,0.842631,0.191734,0.825091,0.521258,1.616532,0.990118
5905,1104,1401,5608,0.199886,0.842488,0.80824,0.842488,0.19176,0.825009,0.521187,1.61648,0.990174
5904,1105,1401,5608,0.199886,0.842346,0.808214,0.842346,0.191786,0.824927,0.521116,1.616427,0.990174
5904,1105,1400,5609,0.199743,0.842346,0.808324,0.842346,0.191676,0.824984,0.521044,1.616648,0.990283
5904,1105,1399,5610,0.199601,0.842346,0.808435,0.842346,0.191565,0.825042,0.520973,1.61687,0.990495
5903,1106,1399,5610,0.199601,0.842203,0.808409,0.842203,0.191591,0.82496,0.520902,1.616817,0.990661
5902,1107,1398,5611,0.199458,0.84206,0.808493,0.84206,0.191507,0.824935,0.520759,1.616986,0.990739
5902,1107,1397,5612,0.199315,0.84206,0.808604,0.84206,0.191396,0.824993,0.520688,1.617208,0.990783
5899,1110,1397,5612,0.199315,0.841632,0.808525,0.841632,0.191475,0.824747,0.520474,1.61705,0.990791
5898,1111,1397,5612,0.199315,0.84149,0.808499,0.84149,0.191501,0.824664,0.520402,1.616998,0.990836
5897,1112,1397,5612,0.199315,0.841347,0.808473,0.841347,0.191527,0.824582,0.520331,1.616945,0.990842
5896,1113,1397,5612,0.199315,0.841204,0.808446,0.841204,0.191554,0.8245,0.52026,1.616893,0.990877
5896,1113,1396,5613,0.199172,0.841204,0.808557,0.841204,0.191443,0.824558,0.520188,1.617115,0.991237
5895,1114,1396,5613,0.199172,0.841061,0.808531,0.841061,0.191469,0.824476,0.520117,1.617062,0.991321
5895,1114,1395,5614,0.19903,0.841061,0.808642,0.841061,0.191358,0.824533,0.520046,1.617284,0.991521
5895,1114,1394,5615,0.198887,0.841061,0.808753,0.841061,0.191247,0.824591,0.519974,1.617506,0.991541
5894,1115,1394,5615,0.198887,0.840919,0.808727,0.840919,0.191273,0.824509,0.519903,1.617453,0.991723
5893,1116,1394,5615,0.198887,0.840776,0.8087,0.840776,0.1913,0.824426,0.519832,1.617401,0.991759
5892,1117,1394,5615,0.198887,0.840633,0.808674,0.840633,0.191326,0.824344,0.51976,1.617348,0.991795
5892,1117,1393,5616,0.198744,0.840633,0.808785,0.840633,0.191215,0.824402,0.519689,1.61757,0.991837
5891,1118,1393,5616,0.198744,0.840491,0.808759,0.840491,0.191241,0.82432,0.519618,1.617518,0.992042
5891,1118,1392,5617,0.198602,0.840491,0.80887,0.840491,0.19113,0.824377,0.519546,1.61774,0.992066
5890,1119,1392,5617,0.198602,0.840348,0.808844,0.840348,0.191156,0.824295,0.519475,1.617687,0.992435
5889,1120,1391,5618,0.198459,0.840205,0.808929,0.840205,0.191071,0.82427,0.519332,1.617857,0.992642
